Temperature,Year,Statistics,Country,ISO3
24.6247,2013,Aug Average,Guatemala,GTM
25.3265,2014,Aug Average,Guatemala,GTM
25.6804,2015,Aug Average,Guatemala,GTM
25.5793,2016,Aug Average,Guatemala,GTM
24.37,1901,Aug Average,CostaRica,CRI
24.2803,1902,Aug Average,CostaRica,CRI
24.3907,1903,Aug Average,CostaRica,CRI
24.37,1904,Aug Average,CostaRica,CRI
24.37,1905,Aug Average,CostaRica,CRI
24.3631,1906,Aug Average,CostaRica,CRI
24.301,1907,Aug Average,CostaRica,CRI
24.3493,1908,Aug Average,CostaRica,CRI
24.3769,1909,Aug Average,CostaRica,CRI
24.3562,1910,Aug Average,CostaRica,CRI
24.3493,1911,Aug Average,CostaRica,CRI
24.3562,1912,Aug Average,CostaRica,CRI
24.3493,1913,Aug Average,CostaRica,CRI
24.3976,1914,Aug Average,CostaRica,CRI
24.3976,1915,Aug Average,CostaRica,CRI
24.3286,1916,Aug Average,CostaRica,CRI
24.37,1917,Aug Average,CostaRica,CRI
24.37,1918,Aug Average,CostaRica,CRI
24.3631,1919,Aug Average,CostaRica,CRI
24.3355,1920,Aug Average,CostaRica,CRI
24.3533,1921,Aug Average,CostaRica,CRI
24.3936,1922,Aug Average,CostaRica,CRI
24.2926,1923,Aug Average,CostaRica,CRI
24.3397,1924,Aug Average,CostaRica,CRI
24.2314,1925,Aug Average,CostaRica,CRI
24.3729,1926,Aug Average,CostaRica,CRI
24.4813,1927,Aug Average,CostaRica,CRI
24.3661,1928,Aug Average,CostaRica,CRI
24.3911,1929,Aug Average,CostaRica,CRI
24.2784,1930,Aug Average,CostaRica,CRI
24.7092,1931,Aug Average,CostaRica,CRI
24.3769,1932,Aug Average,CostaRica,CRI
23.9853,1933,Aug Average,CostaRica,CRI
24.9102,1934,Aug Average,CostaRica,CRI
24.2821,1935,Aug Average,CostaRica,CRI
24.8497,1936,Aug Average,CostaRica,CRI
24.37,1937,Aug Average,CostaRica,CRI
23.9756,1938,Aug Average,CostaRica,CRI
24.3814,1939,Aug Average,CostaRica,CRI
24.8804,1940,Aug Average,CostaRica,CRI
24.7403,1941,Aug Average,CostaRica,CRI
23.969,1942,Aug Average,CostaRica,CRI
23.9642,1943,Aug Average,CostaRica,CRI
24.1857,1944,Aug Average,CostaRica,CRI
24.0635,1945,Aug Average,CostaRica,CRI
24.3074,1946,Aug Average,CostaRica,CRI
23.9311,1947,Aug Average,CostaRica,CRI
24.3479,1948,Aug Average,CostaRica,CRI
24.0192,1949,Aug Average,CostaRica,CRI
23.6769,1950,Aug Average,CostaRica,CRI
24.8893,1951,Aug Average,CostaRica,CRI
24.8438,1952,Aug Average,CostaRica,CRI
24.7829,1953,Aug Average,CostaRica,CRI
23.9644,1954,Aug Average,CostaRica,CRI
24.1699,1955,Aug Average,CostaRica,CRI
24.9609,1956,Aug Average,CostaRica,CRI
25.2375,1957,Aug Average,CostaRica,CRI
25.1124,1958,Aug Average,CostaRica,CRI
25.0053,1959,Aug Average,CostaRica,CRI
24.9323,1960,Aug Average,CostaRica,CRI
24.4661,1961,Aug Average,CostaRica,CRI
24.0935,1962,Aug Average,CostaRica,CRI
24.9091,1963,Aug Average,CostaRica,CRI
24.0584,1964,Aug Average,CostaRica,CRI
24.2065,1965,Aug Average,CostaRica,CRI
24.972,1966,Aug Average,CostaRica,CRI
24.3594,1967,Aug Average,CostaRica,CRI
24.5401,1968,Aug Average,CostaRica,CRI
23.9317,1969,Aug Average,CostaRica,CRI
23.6444,1970,Aug Average,CostaRica,CRI
23.3909,1971,Aug Average,CostaRica,CRI
24.0215,1972,Aug Average,CostaRica,CRI
23.919,1973,Aug Average,CostaRica,CRI
24.136,1974,Aug Average,CostaRica,CRI
23.0903,1975,Aug Average,CostaRica,CRI
23.8828,1976,Aug Average,CostaRica,CRI
24.0384,1977,Aug Average,CostaRica,CRI
24.2171,1978,Aug Average,CostaRica,CRI
24.4063,1979,Aug Average,CostaRica,CRI
24.7899,1980,Aug Average,CostaRica,CRI
24.3603,1981,Aug Average,CostaRica,CRI
25.5861,1982,Aug Average,CostaRica,CRI
25.0639,1983,Aug Average,CostaRica,CRI
24.1454,1984,Aug Average,CostaRica,CRI
24.2221,1985,Aug Average,CostaRica,CRI
25.0876,1986,Aug Average,CostaRica,CRI
25.1477,1987,Aug Average,CostaRica,CRI
24.2189,1988,Aug Average,CostaRica,CRI
24.5987,1989,Aug Average,CostaRica,CRI
24.9549,1990,Aug Average,CostaRica,CRI
24.7808,1991,Aug Average,CostaRica,CRI
24.9829,1992,Aug Average,CostaRica,CRI
25.0389,1993,Aug Average,CostaRica,CRI
24.879,1994,Aug Average,CostaRica,CRI
24.3735,1995,Aug Average,CostaRica,CRI
24.5914,1996,Aug Average,CostaRica,CRI
25.9761,1997,Aug Average,CostaRica,CRI
25.1803,1998,Aug Average,CostaRica,CRI
24.3597,1999,Aug Average,CostaRica,CRI
25.0033,2000,Aug Average,CostaRica,CRI
25.717,2001,Aug Average,CostaRica,CRI
25.4306,2002,Aug Average,CostaRica,CRI
25.1573,2003,Aug Average,CostaRica,CRI
25.1498,2004,Aug Average,CostaRica,CRI
25.0303,2005,Aug Average,CostaRica,CRI
25.3617,2006,Aug Average,CostaRica,CRI
24.6204,2007,Aug Average,CostaRica,CRI
24.46,2008,Aug Average,CostaRica,CRI
25.2745,2009,Aug Average,CostaRica,CRI
24.7057,2010,Aug Average,CostaRica,CRI
25.071,2011,Aug Average,CostaRica,CRI
24.8163,2012,Aug Average,CostaRica,CRI
24.87,2013,Aug Average,CostaRica,CRI
25.3468,2014,Aug Average,CostaRica,CRI
25.493,2015,Aug Average,CostaRica,CRI
25.5688,2016,Aug Average,CostaRica,CRI
25.1643,1901,Aug Average,Venezuela,VEN
25.0215,1902,Aug Average,Venezuela,VEN
24.8729,1903,Aug Average,Venezuela,VEN
24.5181,1904,Aug Average,Venezuela,VEN
25.0959,1905,Aug Average,Venezuela,VEN
24.8706,1906,Aug Average,Venezuela,VEN
24.647,1907,Aug Average,Venezuela,VEN
24.6664,1908,Aug Average,Venezuela,VEN
24.4888,1909,Aug Average,Venezuela,VEN
24.6101,1910,Aug Average,Venezuela,VEN
24.7908,1911,Aug Average,Venezuela,VEN
24.8576,1912,Aug Average,Venezuela,VEN
24.1308,1913,Aug Average,Venezuela,VEN
23.9506,1914,Aug Average,Venezuela,VEN
25.840999999999998,1915,Aug Average,Venezuela,VEN
24.5341,1916,Aug Average,Venezuela,VEN
24.5036,1917,Aug Average,Venezuela,VEN
25.1971,1918,Aug Average,Venezuela,VEN
24.5248,1919,Aug Average,Venezuela,VEN
24.3279,1920,Aug Average,Venezuela,VEN
24.5709,1921,Aug Average,Venezuela,VEN
24.4469,1922,Aug Average,Venezuela,VEN
24.6754,1923,Aug Average,Venezuela,VEN
24.6295,1924,Aug Average,Venezuela,VEN
24.4227,1925,Aug Average,Venezuela,VEN
24.6632,1926,Aug Average,Venezuela,VEN
24.4453,1927,Aug Average,Venezuela,VEN
24.522,1928,Aug Average,Venezuela,VEN
24.6508,1929,Aug Average,Venezuela,VEN
24.5135,1930,Aug Average,Venezuela,VEN
24.843000000000004,1931,Aug Average,Venezuela,VEN
24.9053,1932,Aug Average,Venezuela,VEN
24.6288,1933,Aug Average,Venezuela,VEN
25.0521,1934,Aug Average,Venezuela,VEN
24.5161,1935,Aug Average,Venezuela,VEN
25.096999999999998,1936,Aug Average,Venezuela,VEN
24.9693,1937,Aug Average,Venezuela,VEN
24.8254,1938,Aug Average,Venezuela,VEN
25.2501,1939,Aug Average,Venezuela,VEN
25.2096,1940,Aug Average,Venezuela,VEN
25.5883,1941,Aug Average,Venezuela,VEN
25.4164,1942,Aug Average,Venezuela,VEN
24.9466,1943,Aug Average,Venezuela,VEN
25.4957,1944,Aug Average,Venezuela,VEN
25.3263,1945,Aug Average,Venezuela,VEN
24.7001,1946,Aug Average,Venezuela,VEN
25.1119,1947,Aug Average,Venezuela,VEN
24.5526,1948,Aug Average,Venezuela,VEN
24.4527,1949,Aug Average,Venezuela,VEN
24.123,1950,Aug Average,Venezuela,VEN
25.2341,1951,Aug Average,Venezuela,VEN
25.0086,1952,Aug Average,Venezuela,VEN
25.1655,1953,Aug Average,Venezuela,VEN
24.6193,1954,Aug Average,Venezuela,VEN
24.7787,1955,Aug Average,Venezuela,VEN
24.3986,1956,Aug Average,Venezuela,VEN
25.2335,1957,Aug Average,Venezuela,VEN
25.3737,1958,Aug Average,Venezuela,VEN
24.9331,1959,Aug Average,Venezuela,VEN
25.0086,1960,Aug Average,Venezuela,VEN
24.9624,1961,Aug Average,Venezuela,VEN
24.8597,1962,Aug Average,Venezuela,VEN
25.4481,1963,Aug Average,Venezuela,VEN
24.9197,1964,Aug Average,Venezuela,VEN
24.776999999999997,1965,Aug Average,Venezuela,VEN
24.9172,1966,Aug Average,Venezuela,VEN
24.6107,1967,Aug Average,Venezuela,VEN
24.8639,1968,Aug Average,Venezuela,VEN
25.0374,1969,Aug Average,Venezuela,VEN
24.6792,1970,Aug Average,Venezuela,VEN
24.4631,1971,Aug Average,Venezuela,VEN
25.0936,1972,Aug Average,Venezuela,VEN
25.0516,1973,Aug Average,Venezuela,VEN
24.6571,1974,Aug Average,Venezuela,VEN
24.8996,1975,Aug Average,Venezuela,VEN
25.2493,1976,Aug Average,Venezuela,VEN
25.3374,1977,Aug Average,Venezuela,VEN
24.4445,1978,Aug Average,Venezuela,VEN
25.4218,1979,Aug Average,Venezuela,VEN
25.1118,1980,Aug Average,Venezuela,VEN
24.7108,1981,Aug Average,Venezuela,VEN
24.98,1982,Aug Average,Venezuela,VEN
25.3369,1983,Aug Average,Venezuela,VEN
24.6576,1984,Aug Average,Venezuela,VEN
24.4302,1985,Aug Average,Venezuela,VEN
25.2023,1986,Aug Average,Venezuela,VEN
25.5095,1987,Aug Average,Venezuela,VEN
24.8857,1988,Aug Average,Venezuela,VEN
25.3667,1989,Aug Average,Venezuela,VEN
25.1064,1990,Aug Average,Venezuela,VEN
24.6109,1991,Aug Average,Venezuela,VEN
24.4472,1992,Aug Average,Venezuela,VEN
25.1722,1993,Aug Average,Venezuela,VEN
24.7418,1994,Aug Average,Venezuela,VEN
25.0493,1995,Aug Average,Venezuela,VEN
25.0533,1996,Aug Average,Venezuela,VEN
25.5097,1997,Aug Average,Venezuela,VEN
26.1133,1998,Aug Average,Venezuela,VEN
24.8617,1999,Aug Average,Venezuela,VEN
25.3913,2000,Aug Average,Venezuela,VEN
25.8074,2001,Aug Average,Venezuela,VEN
25.6516,2002,Aug Average,Venezuela,VEN
25.7441,2003,Aug Average,Venezuela,VEN
25.1767,2004,Aug Average,Venezuela,VEN
25.5606,2005,Aug Average,Venezuela,VEN
25.7824,2006,Aug Average,Venezuela,VEN
25.184,2007,Aug Average,Venezuela,VEN
25.5165,2008,Aug Average,Venezuela,VEN
25.9066,2009,Aug Average,Venezuela,VEN
25.6771,2010,Aug Average,Venezuela,VEN
26.1642,2011,Aug Average,Venezuela,VEN
25.3058,2012,Aug Average,Venezuela,VEN
25.3057,2013,Aug Average,Venezuela,VEN
25.3952,2014,Aug Average,Venezuela,VEN
26.1476,2015,Aug Average,Venezuela,VEN
26.0948,2016,Aug Average,Venezuela,VEN
25.816,1901,Aug Average,Haiti,HTI
25.8872,1902,Aug Average,Haiti,HTI
25.6561,1903,Aug Average,Haiti,HTI
24.9315,1904,Aug Average,Haiti,HTI
25.7622,1905,Aug Average,Haiti,HTI
25.3309,1906,Aug Average,Haiti,HTI
25.2215,1907,Aug Average,Haiti,HTI
25.4972,1908,Aug Average,Haiti,HTI
25.0502,1909,Aug Average,Haiti,HTI
25.2539,1910,Aug Average,Haiti,HTI
25.2565,1911,Aug Average,Haiti,HTI
25.5067,1912,Aug Average,Haiti,HTI
24.9367,1913,Aug Average,Haiti,HTI
25.2983,1914,Aug Average,Haiti,HTI
26.0169,1915,Aug Average,Haiti,HTI
25.4722,1916,Aug Average,Haiti,HTI
25.207,1917,Aug Average,Haiti,HTI
25.5903,1918,Aug Average,Haiti,HTI
25.6511,1919,Aug Average,Haiti,HTI
24.8684,1920,Aug Average,Haiti,HTI
24.985,1921,Aug Average,Haiti,HTI
24.8652,1922,Aug Average,Haiti,HTI
25.5559,1923,Aug Average,Haiti,HTI
26.346,1924,Aug Average,Haiti,HTI
25.6661,1925,Aug Average,Haiti,HTI
25.8784,1926,Aug Average,Haiti,HTI
25.6381,1927,Aug Average,Haiti,HTI
25.2811,1928,Aug Average,Haiti,HTI
25.2125,1929,Aug Average,Haiti,HTI
25.5106,1930,Aug Average,Haiti,HTI
26.0321,1931,Aug Average,Haiti,HTI
25.7992,1932,Aug Average,Haiti,HTI
26.065,1933,Aug Average,Haiti,HTI
25.6591,1934,Aug Average,Haiti,HTI
25.6659,1935,Aug Average,Haiti,HTI
25.7098,1936,Aug Average,Haiti,HTI
25.4665,1937,Aug Average,Haiti,HTI
25.667,1938,Aug Average,Haiti,HTI
25.9265,1939,Aug Average,Haiti,HTI
25.9861,1940,Aug Average,Haiti,HTI
26.0204,1941,Aug Average,Haiti,HTI
26.0665,1942,Aug Average,Haiti,HTI
25.8193,1943,Aug Average,Haiti,HTI
25.7316,1944,Aug Average,Haiti,HTI
25.3031,1945,Aug Average,Haiti,HTI
25.531,1946,Aug Average,Haiti,HTI
25.7801,1947,Aug Average,Haiti,HTI
26.3742,1948,Aug Average,Haiti,HTI
25.551,1949,Aug Average,Haiti,HTI
25.3136,1950,Aug Average,Haiti,HTI
26.1539,1951,Aug Average,Haiti,HTI
26.0405,1952,Aug Average,Haiti,HTI
25.8443,1953,Aug Average,Haiti,HTI
26.2932,1954,Aug Average,Haiti,HTI
25.9356,1955,Aug Average,Haiti,HTI
25.6852,1956,Aug Average,Haiti,HTI
26.6529,1957,Aug Average,Haiti,HTI
26.748,1958,Aug Average,Haiti,HTI
26.2827,1959,Aug Average,Haiti,HTI
26.6219,1960,Aug Average,Haiti,HTI
26.5185,1961,Aug Average,Haiti,HTI
26.3088,1962,Aug Average,Haiti,HTI
26.4689,1963,Aug Average,Haiti,HTI
26.275,1964,Aug Average,Haiti,HTI
25.9923,1965,Aug Average,Haiti,HTI
26.4249,1966,Aug Average,Haiti,HTI
25.7028,1967,Aug Average,Haiti,HTI
25.9528,1968,Aug Average,Haiti,HTI
26.0969,1969,Aug Average,Haiti,HTI
25.6521,1970,Aug Average,Haiti,HTI
25.7804,1971,Aug Average,Haiti,HTI
25.8911,1972,Aug Average,Haiti,HTI
26.2022,1973,Aug Average,Haiti,HTI
25.4679,1974,Aug Average,Haiti,HTI
26.1749,1975,Aug Average,Haiti,HTI
26.0153,1976,Aug Average,Haiti,HTI
25.8623,1977,Aug Average,Haiti,HTI
25.964,1978,Aug Average,Haiti,HTI
26.1406,1979,Aug Average,Haiti,HTI
26.4245,1980,Aug Average,Haiti,HTI
26.2012,1981,Aug Average,Haiti,HTI
26.0757,1982,Aug Average,Haiti,HTI
26.4953,1983,Aug Average,Haiti,HTI
25.7866,1984,Aug Average,Haiti,HTI
26.2225,1985,Aug Average,Haiti,HTI
26.4113,1986,Aug Average,Haiti,HTI
26.9936,1987,Aug Average,Haiti,HTI
26.1903,1988,Aug Average,Haiti,HTI
26.3455,1989,Aug Average,Haiti,HTI
26.8825,1990,Aug Average,Haiti,HTI
26.3526,1991,Aug Average,Haiti,HTI
26.7163,1992,Aug Average,Haiti,HTI
26.457,1993,Aug Average,Haiti,HTI
26.7487,1994,Aug Average,Haiti,HTI
26.4882,1995,Aug Average,Haiti,HTI
25.9796,1996,Aug Average,Haiti,HTI
26.7874,1997,Aug Average,Haiti,HTI
26.9083,1998,Aug Average,Haiti,HTI
27.0078,1999,Aug Average,Haiti,HTI
26.8477,2000,Aug Average,Haiti,HTI
27.1684,2001,Aug Average,Haiti,HTI
27.0902,2002,Aug Average,Haiti,HTI
26.6991,2003,Aug Average,Haiti,HTI
27.0027,2004,Aug Average,Haiti,HTI
27.1291,2005,Aug Average,Haiti,HTI
26.6568,2006,Aug Average,Haiti,HTI
26.2573,2007,Aug Average,Haiti,HTI
26.3644,2008,Aug Average,Haiti,HTI
26.8418,2009,Aug Average,Haiti,HTI
27.2753,2010,Aug Average,Haiti,HTI
26.3772,2011,Aug Average,Haiti,HTI
26.6135,2012,Aug Average,Haiti,HTI
26.6811,2013,Aug Average,Haiti,HTI
27.0563,2014,Aug Average,Haiti,HTI
27.6516,2015,Aug Average,Haiti,HTI
27.4183,2016,Aug Average,Haiti,HTI
25.3435,1901,Aug Average,DominicanRepublic,DOM
25.2717,1902,Aug Average,DominicanRepublic,DOM
24.9211,1903,Aug Average,DominicanRepublic,DOM
24.2765,1904,Aug Average,DominicanRepublic,DOM
25.1498,1905,Aug Average,DominicanRepublic,DOM
24.7694,1906,Aug Average,DominicanRepublic,DOM
24.502,1907,Aug Average,DominicanRepublic,DOM
24.9605,1908,Aug Average,DominicanRepublic,DOM
24.3779,1909,Aug Average,DominicanRepublic,DOM
24.5784,1910,Aug Average,DominicanRepublic,DOM
24.593000000000004,1911,Aug Average,DominicanRepublic,DOM
24.7159,1912,Aug Average,DominicanRepublic,DOM
24.1242,1913,Aug Average,DominicanRepublic,DOM
24.3882,1914,Aug Average,DominicanRepublic,DOM
25.2989,1915,Aug Average,DominicanRepublic,DOM
24.9076,1916,Aug Average,DominicanRepublic,DOM
24.4109,1917,Aug Average,DominicanRepublic,DOM
24.91,1918,Aug Average,DominicanRepublic,DOM
24.8848,1919,Aug Average,DominicanRepublic,DOM
24.105,1920,Aug Average,DominicanRepublic,DOM
24.1328,1921,Aug Average,DominicanRepublic,DOM
24.1038,1922,Aug Average,DominicanRepublic,DOM
24.9923,1923,Aug Average,DominicanRepublic,DOM
25.6488,1924,Aug Average,DominicanRepublic,DOM
24.9333,1925,Aug Average,DominicanRepublic,DOM
25.1778,1926,Aug Average,DominicanRepublic,DOM
24.9032,1927,Aug Average,DominicanRepublic,DOM
24.5385,1928,Aug Average,DominicanRepublic,DOM
24.4728,1929,Aug Average,DominicanRepublic,DOM
24.7456,1930,Aug Average,DominicanRepublic,DOM
25.3148,1931,Aug Average,DominicanRepublic,DOM
25.1737,1932,Aug Average,DominicanRepublic,DOM
25.4328,1933,Aug Average,DominicanRepublic,DOM
24.9707,1934,Aug Average,DominicanRepublic,DOM
24.9479,1935,Aug Average,DominicanRepublic,DOM
25.0515,1936,Aug Average,DominicanRepublic,DOM
24.838,1937,Aug Average,DominicanRepublic,DOM
25.0772,1938,Aug Average,DominicanRepublic,DOM
25.3419,1939,Aug Average,DominicanRepublic,DOM
25.3542,1940,Aug Average,DominicanRepublic,DOM
25.2561,1941,Aug Average,DominicanRepublic,DOM
25.4224,1942,Aug Average,DominicanRepublic,DOM
25.2585,1943,Aug Average,DominicanRepublic,DOM
25.1331,1944,Aug Average,DominicanRepublic,DOM
24.7316,1945,Aug Average,DominicanRepublic,DOM
24.9731,1946,Aug Average,DominicanRepublic,DOM
25.1515,1947,Aug Average,DominicanRepublic,DOM
25.6448,1948,Aug Average,DominicanRepublic,DOM
25.0262,1949,Aug Average,DominicanRepublic,DOM
24.7634,1950,Aug Average,DominicanRepublic,DOM
25.6296,1951,Aug Average,DominicanRepublic,DOM
25.42,1952,Aug Average,DominicanRepublic,DOM
25.1983,1953,Aug Average,DominicanRepublic,DOM
25.5833,1954,Aug Average,DominicanRepublic,DOM
25.2948,1955,Aug Average,DominicanRepublic,DOM
24.9979,1956,Aug Average,DominicanRepublic,DOM
25.8979,1957,Aug Average,DominicanRepublic,DOM
26.0604,1958,Aug Average,DominicanRepublic,DOM
25.5683,1959,Aug Average,DominicanRepublic,DOM
25.9584,1960,Aug Average,DominicanRepublic,DOM
25.8007,1961,Aug Average,DominicanRepublic,DOM
25.6432,1962,Aug Average,DominicanRepublic,DOM
25.9013,1963,Aug Average,DominicanRepublic,DOM
25.6245,1964,Aug Average,DominicanRepublic,DOM
25.2516,1965,Aug Average,DominicanRepublic,DOM
25.776,1966,Aug Average,DominicanRepublic,DOM
25.1152,1967,Aug Average,DominicanRepublic,DOM
25.4128,1968,Aug Average,DominicanRepublic,DOM
25.6014,1969,Aug Average,DominicanRepublic,DOM
25.2159,1970,Aug Average,DominicanRepublic,DOM
25.3488,1971,Aug Average,DominicanRepublic,DOM
25.4397,1972,Aug Average,DominicanRepublic,DOM
25.7859,1973,Aug Average,DominicanRepublic,DOM
25.0796,1974,Aug Average,DominicanRepublic,DOM
25.5841,1975,Aug Average,DominicanRepublic,DOM
25.5538,1976,Aug Average,DominicanRepublic,DOM
25.213,1977,Aug Average,DominicanRepublic,DOM
25.3502,1978,Aug Average,DominicanRepublic,DOM
25.47,1979,Aug Average,DominicanRepublic,DOM
25.9839,1980,Aug Average,DominicanRepublic,DOM
25.7246,1981,Aug Average,DominicanRepublic,DOM
25.5136,1982,Aug Average,DominicanRepublic,DOM
25.8989,1983,Aug Average,DominicanRepublic,DOM
25.1487,1984,Aug Average,DominicanRepublic,DOM
25.5778,1985,Aug Average,DominicanRepublic,DOM
25.7225,1986,Aug Average,DominicanRepublic,DOM
26.1622,1987,Aug Average,DominicanRepublic,DOM
25.5295,1988,Aug Average,DominicanRepublic,DOM
25.619,1989,Aug Average,DominicanRepublic,DOM
26.215,1990,Aug Average,DominicanRepublic,DOM
25.5679,1991,Aug Average,DominicanRepublic,DOM
26.0409,1992,Aug Average,DominicanRepublic,DOM
25.7767,1993,Aug Average,DominicanRepublic,DOM
26.1182,1994,Aug Average,DominicanRepublic,DOM
26.0933,1995,Aug Average,DominicanRepublic,DOM
25.4138,1996,Aug Average,DominicanRepublic,DOM
26.1992,1997,Aug Average,DominicanRepublic,DOM
26.3938,1998,Aug Average,DominicanRepublic,DOM
26.5576,1999,Aug Average,DominicanRepublic,DOM
26.2728,2000,Aug Average,DominicanRepublic,DOM
26.4378,2001,Aug Average,DominicanRepublic,DOM
26.4132,2002,Aug Average,DominicanRepublic,DOM
25.9565,2003,Aug Average,DominicanRepublic,DOM
26.2759,2004,Aug Average,DominicanRepublic,DOM
26.3802,2005,Aug Average,DominicanRepublic,DOM
25.9106,2006,Aug Average,DominicanRepublic,DOM
25.6767,2007,Aug Average,DominicanRepublic,DOM
25.9328,2008,Aug Average,DominicanRepublic,DOM
26.3094,2009,Aug Average,DominicanRepublic,DOM
26.6473,2010,Aug Average,DominicanRepublic,DOM
25.8173,2011,Aug Average,DominicanRepublic,DOM
26.1475,2012,Aug Average,DominicanRepublic,DOM
26.443,2013,Aug Average,DominicanRepublic,DOM
26.2083,2014,Aug Average,DominicanRepublic,DOM
27.0855,2015,Aug Average,DominicanRepublic,DOM
26.7189,2016,Aug Average,DominicanRepublic,DOM
14.3516,1901,Aug Average,Austria,AUT
14.1665,1902,Aug Average,Austria,AUT
14.4466,1903,Aug Average,Austria,AUT
15.2631,1904,Aug Average,Austria,AUT
15.2688,1905,Aug Average,Austria,AUT
14.5981,1906,Aug Average,Austria,AUT
14.9402,1907,Aug Average,Austria,AUT
13.0316,1908,Aug Average,Austria,AUT
14.5855,1909,Aug Average,Austria,AUT
13.9182,1910,Aug Average,Austria,AUT
16.4351,1911,Aug Average,Austria,AUT
12.3638,1912,Aug Average,Austria,AUT
12.8879,1913,Aug Average,Austria,AUT
14.8047,1914,Aug Average,Austria,AUT
12.7752,1915,Aug Average,Austria,AUT
14.0233,1916,Aug Average,Austria,AUT
15.1741,1917,Aug Average,Austria,AUT
13.894,1918,Aug Average,Austria,AUT
14.993,1919,Aug Average,Austria,AUT
13.0829,1920,Aug Average,Austria,AUT
15.4981,1921,Aug Average,Austria,AUT
14.7145,1922,Aug Average,Austria,AUT
15.1087,1923,Aug Average,Austria,AUT
12.1936,1924,Aug Average,Austria,AUT
14.2592,1925,Aug Average,Austria,AUT
13.888,1926,Aug Average,Austria,AUT
14.8171,1927,Aug Average,Austria,AUT
15.8034,1928,Aug Average,Austria,AUT
15.4851,1929,Aug Average,Austria,AUT
14.1267,1930,Aug Average,Austria,AUT
13.7623,1931,Aug Average,Austria,AUT
16.9249,1932,Aug Average,Austria,AUT
15.0846,1933,Aug Average,Austria,AUT
14.5958,1934,Aug Average,Austria,AUT
14.4698,1935,Aug Average,Austria,AUT
13.8143,1936,Aug Average,Austria,AUT
14.311,1937,Aug Average,Austria,AUT
14.7883,1938,Aug Average,Austria,AUT
15.2321,1939,Aug Average,Austria,AUT
12.5247,1940,Aug Average,Austria,AUT
13.6301,1941,Aug Average,Austria,AUT
15.2833,1942,Aug Average,Austria,AUT
16.8204,1943,Aug Average,Austria,AUT
17.3901,1944,Aug Average,Austria,AUT
14.8493,1945,Aug Average,Austria,AUT
15.6992,1946,Aug Average,Austria,AUT
15.9628,1947,Aug Average,Austria,AUT
14.8763,1948,Aug Average,Austria,AUT
14.3721,1949,Aug Average,Austria,AUT
15.9338,1950,Aug Average,Austria,AUT
16.007,1951,Aug Average,Austria,AUT
16.6391,1952,Aug Average,Austria,AUT
14.2446,1953,Aug Average,Austria,AUT
14.2584,1954,Aug Average,Austria,AUT
13.9535,1955,Aug Average,Austria,AUT
14.4107,1956,Aug Average,Austria,AUT
13.7874,1957,Aug Average,Austria,AUT
15.5582,1958,Aug Average,Austria,AUT
14.5354,1959,Aug Average,Austria,AUT
14.6451,1960,Aug Average,Austria,AUT
14.8618,1961,Aug Average,Austria,AUT
16.2591,1962,Aug Average,Austria,AUT
14.970999999999998,1963,Aug Average,Austria,AUT
14.1954,1964,Aug Average,Austria,AUT
13.3737,1965,Aug Average,Austria,AUT
13.6835,1966,Aug Average,Austria,AUT
14.9818,1967,Aug Average,Austria,AUT
13.6688,1968,Aug Average,Austria,AUT
13.6348,1969,Aug Average,Austria,AUT
14.9783,1970,Aug Average,Austria,AUT
16.8277,1971,Aug Average,Austria,AUT
14.5674,1972,Aug Average,Austria,AUT
16.1616,1973,Aug Average,Austria,AUT
16.5939,1974,Aug Average,Austria,AUT
15.2715,1975,Aug Average,Austria,AUT
12.6012,1976,Aug Average,Austria,AUT
14.2079,1977,Aug Average,Austria,AUT
13.6296,1978,Aug Average,Austria,AUT
13.9336,1979,Aug Average,Austria,AUT
15.6377,1980,Aug Average,Austria,AUT
15.2667,1981,Aug Average,Austria,AUT
15.4905,1982,Aug Average,Austria,AUT
15.8606,1983,Aug Average,Austria,AUT
14.6738,1984,Aug Average,Austria,AUT
15.4611,1985,Aug Average,Austria,AUT
15.6909,1986,Aug Average,Austria,AUT
14.3844,1987,Aug Average,Austria,AUT
15.973,1988,Aug Average,Austria,AUT
15.3976,1989,Aug Average,Austria,AUT
16.3453,1990,Aug Average,Austria,AUT
16.333,1991,Aug Average,Austria,AUT
18.8892,1992,Aug Average,Austria,AUT
15.9875,1993,Aug Average,Austria,AUT
17.5605,1994,Aug Average,Austria,AUT
15.1374,1995,Aug Average,Austria,AUT
14.9786,1996,Aug Average,Austria,AUT
16.3054,1997,Aug Average,Austria,AUT
16.5025,1998,Aug Average,Austria,AUT
15.6545,1999,Aug Average,Austria,AUT
17.2841,2000,Aug Average,Austria,AUT
17.472,2001,Aug Average,Austria,AUT
16.0428,2002,Aug Average,Austria,AUT
19.1187,2003,Aug Average,Austria,AUT
16.4168,2004,Aug Average,Austria,AUT
14.0984,2005,Aug Average,Austria,AUT
13.2324,2006,Aug Average,Austria,AUT
15.8728,2007,Aug Average,Austria,AUT
16.3593,2008,Aug Average,Austria,AUT
17.5437,2009,Aug Average,Austria,AUT
15.569,2010,Aug Average,Austria,AUT
17.514,2011,Aug Average,Austria,AUT
17.7677,2012,Aug Average,Austria,AUT
17.2615,2013,Aug Average,Austria,AUT
14.5986,2014,Aug Average,Austria,AUT
18.7915,2015,Aug Average,Austria,AUT
16.3283,2016,Aug Average,Austria,AUT
